iter	Logloss	Accuracy	Precision	Recall	F1
1152	0.2473595451	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1153	0.2471917127	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1154	0.2471273308	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1155	0.2469775145	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1156	0.2468376355	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1157	0.2466802363	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1158	0.246579212	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1159	0.2463413281	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1160	0.2460197879	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1161	0.2455611255	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1162	0.2451361734	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1163	0.245089948	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1164	0.2448888819	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1165	0.2448602628	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1166	0.2446456299	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1167	0.2444913226	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1168	0.2443875589	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1169	0.2441622129	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1170	0.2439956328	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1171	0.2439272329	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1172	0.2437980906	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1173	0.2436606685	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1174	0.2432724085	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1175	0.2431586165	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1176	0.2431200835	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1177	0.2430655161	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1178	0.2430034463	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1179	0.2428446256	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1180	0.2427283468	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1181	0.2424531758	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1182	0.2423648583	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1183	0.2422787298	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1184	0.2420856441	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1185	0.241951372	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1186	0.2418104774	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1187	0.2416584679	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1188	0.2415685266	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1189	0.2411765578	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1190	0.2409784476	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1191	0.2409304461	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1192	0.2407512157	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1193	0.2405765131	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1194	0.2405170762	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1195	0.2403654869	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1196	0.2402219914	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1197	0.2401215852	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1198	0.2400549141	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1199	0.2399784766	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1200	0.239871153	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1201	0.2397323405	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1202	0.2397061642	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1203	0.2395438754	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1204	0.2394422293	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1205	0.2392823033	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1206	0.2390696224	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1207	0.2389811629	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1208	0.23894282	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1209	0.2388946948	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1210	0.2386167437	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1211	0.2385642274	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1212	0.2384730054	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1213	0.2383577077	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1214	0.2381845505	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1215	0.2379853259	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1216	0.2377319505	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1217	0.2376064391	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1218	0.2375482532	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1219	0.2374231903	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1220	0.2372966953	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1221	0.237203953	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1222	0.2370531014	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1223	0.2369425763	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1224	0.2368643135	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1225	0.2368193858	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1226	0.2367250006	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1227	0.2366146011	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1228	0.2365202395	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1229	0.2363720618	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1230	0.2362850295	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1231	0.236139636	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1232	0.2360503407	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1233	0.2358970551	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1234	0.2357877799	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1235	0.2357369945	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1236	0.2356657609	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1237	0.2355294577	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1238	0.2353822969	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1239	0.2353249747	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1240	0.235244039	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1241	0.2351154566	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1242	0.2350518837	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1243	0.2348005327	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1244	0.2347471299	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1245	0.234590517	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1246	0.2345133752	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1247	0.2343877899	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1248	0.2342565883	0.9591836735	0.9545454545	0.9642857143	0.9593908629
1249	0.2341325606	0.9617346939	0.9593908629	0.9642857143	0.9618320611
1250	0.2340576812	0.9617346939	0.9593908629	0.9642857143	0.9618320611
1251	0.2339221972	0.9617346939	0.9593908629	0.9642857143	0.9618320611
1252	0.2337406233	0.9642857143	0.9642857143	0.9642857143	0.9642857143
1253	0.2336356564	0.9617346939	0.9593908629	0.9642857143	0.9618320611
1254	0.2334971955	0.9642857143	0.9642857143	0.9642857143	0.9642857143
1255	0.2333278615	0.9642857143	0.9642857143	0.9642857143	0.9642857143
1256	0.2331746096	0.9642857143	0.9642857143	0.9642857143	0.9642857143
1257	0.2330483259	0.9642857143	0.9642857143	0.9642857143	0.9642857143
1258	0.2329220072	0.9668367347	0.9644670051	0.9693877551	0.9669211196
1259	0.2328210085	0.9668367347	0.9644670051	0.9693877551	0.9669211196
1260	0.2327238764	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1261	0.2326118397	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1262	0.2325122956	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1263	0.2324250343	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1264	0.2323905042	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1265	0.2323393562	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1266	0.2322421885	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1267	0.2321001359	0.9668367347	0.959798995	0.9744897959	0.9670886076
1268	0.2320280282	0.9668367347	0.959798995	0.9744897959	0.9670886076
1269	0.2319432449	0.9668367347	0.959798995	0.9744897959	0.9670886076
1270	0.231839168	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1271	0.2315878788	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1272	0.2314992428	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1273	0.2314024115	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1274	0.2313270357	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1275	0.2312421261	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1276	0.2311625267	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1277	0.2310213626	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1278	0.230986613	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1279	0.2308477638	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1280	0.2307337649	0.9693877551	0.9646464646	0.9744897959	0.9695431472
1281	0.230591419	0.9668367347	0.959798995	0.9744897959	0.9670886076
1282	0.2304780844	0.9668367347	0.959798995	0.9744897959	0.9670886076
1283	0.230346658	0.9668367347	0.959798995	0.9744897959	0.9670886076
